	Unnamed: 0	gene_id	gene_type	logFC	AveExpr
438	16718	HSPA4	protein_coding	0.198452128	0.873822419
439	3939	ASTN1	protein_coding	0.155398907	2.784659867
440	6226	ENSG00000271955	lincRNA	0.272407694	-1.209538024
441	12046	HTR3D	protein_coding	0.1901308	-0.517387555
442	16264	ENSG00000248734	antisense	0.210694698	0.663205417
443	2418	RNPC3	protein_coding	0.190410908	0.120302586
444	10686	OR5AC1	polymorphic_pseudogene	-0.171643496	8.18532281
445	13535	RNU6-499P	snRNA	0.177345155	0.364323205
446	12960	Y_RNA	misc_RNA	0.177101635	0.46685011
447	1765	LINC02777	lincRNA	0.203981708	-0.251252384
448	18926	ENSG00000206977	snoRNA	0.163764253	0.241444586
449	826	STMN1	protein_coding	0.183721695	0.509531122
450	18093	RNU6-150P	snRNA	-0.204168687	-0.887859639
451	10889	LINC02042	lincRNA	0.165442599	3.245009059
452	687	PFN1P10	processed_pseudogene	-0.167757517	5.953202064
453	11425	ENSG00000241526	processed_pseudogene	0.175934445	1.257070441
454	6032	PREPL	protein_coding	0.243321912	-0.627905761
455	1919	RPE65	protein_coding	0.174199182	1.211331218
456	2904	LIX1L-AS1	antisense	0.162106274	3.259208033
457	1001	SDC3	protein_coding	0.20561483	10.03043785
458	6502	EGR4	protein_coding	0.17244471	-0.39873627
459	5284	OR2T4	protein_coding	0.18145492	-0.634713791
460	8529	C2CD6	protein_coding	0.167386953	0.620318267
461	5050	HEATR1	protein_coding	0.194634005	-1.373944947
462	6742	IGKV3OR2-268	IG_V_gene	0.188188872	1.241847286
463	6196	ENSG00000212175	snoRNA	0.235404249	-1.592307753
464	16481	LVRN	protein_coding	0.219179183	0.745063004
465	3606	PPOX	protein_coding	0.163903094	0.454791022
466	9515	TPRXL	transcribed_processed_pseudogene	0.175563129	0.757365934
467	12658	ENSG00000250573	processed_pseudogene	0.171390724	0.976365537
468	15933	NSA2	protein_coding	-0.164313723	5.644261884
469	15034	LINC02226	lincRNA	0.161178757	4.675499987
470	2199	ENSG00000226394	processed_pseudogene	0.152479027	1.049813424
471	8105	ITGA6	protein_coding	-0.170031129	4.241989123
472	2737	ENSG00000226172	lincRNA	-0.2317009	3.48594294
473	15814	ENSG00000248664	antisense	0.162014691	3.708979357
474	16188	LUCAT1	antisense	0.212105272	-1.357069446
475	17903	Y_RNA	misc_RNA	0.149674424	0.592833128
476	7780	ENSG00000232377	antisense	0.151848155	4.153184802
477	12659	ENSG00000250074	processed_pseudogene	0.158287325	2.016076721
478	9869	ZNF621	protein_coding	0.205962812	-0.021149126
479	4786	YBX1P9	processed_pseudogene	-0.183046501	3.766628697
480	702	RN7SL186P	misc_RNA	0.171338312	4.672788926
481	4469	ENSG00000275392	antisense	-0.174935337	-0.37008504
482	2554	OR11I1P	unitary_pseudogene	0.215144258	-0.462347916
483	11415	ENSG00000241400	processed_pseudogene	0.159502411	1.481942603
484	1834	ENSG00000276884	misc_RNA	0.205171441	0.403888861
485	8135	ENSG00000270799	processed_pseudogene	-0.187241644	3.910219866
486	15888	ENSG00000251613	lincRNA	0.200376655	-1.229003877
487	1839	ENSG00000274199	misc_RNA	-0.17694035	5.37545192
488	6312	RPS4XP5	transcribed_processed_pseudogene	-0.182264902	2.095874296
489	17347	ENSG00000270612	processed_pseudogene	0.200854577	0.07460016
490	6989	SEMA4C	protein_coding	0.151458314	1.781147552
491	18066	ENSG00000278102	processed_pseudogene	-0.234172551	2.181122892
492	10639	GAPDHP50	processed_pseudogene	0.194701843	0.812470272
493	11129	CFAP100-DT	antisense	0.192294834	-0.302037377
494	6800	IGKV3-15	IG_V_gene	0.183613357	2.361631645
495	14251	ENSG00000249806	lincRNA	0.230354045	-1.0397011
496	18073	ENSG00000217379	processed_pseudogene	-0.233199802	1.402258107
497	7432	GLI2	protein_coding	-0.184528388	6.128627625
498	7822	USP12P2	processed_pseudogene	-0.183726548	-1.300011285
499	14855	LINC01262	lincRNA	0.173769668	3.724173796
500	15040	ENSG00000279075	TEC	0.223463274	0.655004831
501	18792	LHFPL5	protein_coding	0.190786416	-1.435036658
502	4706	TAF1A-AS1	antisense	0.188032008	2.850186099
503	14088	INTU	protein_coding	0.202027691	-1.339467164
504	16629	ENSG00000248799	antisense	-0.156013172	6.206513246
505	9612	ENSG00000261734	lincRNA	0.168736124	-1.090340722
506	11052	SLC49A4	protein_coding	-0.187059113	3.870183699
507	6221	LINC01795	lincRNA	0.296970425	-1.121140119
508	11432	ATP1B3-AS1	antisense	0.155647356	1.427431284
509	1730	ENSG00000235612	lincRNA	0.188939515	-0.112837528
510	9856	MYRIP	protein_coding	0.216108059	-0.469510639
511	16815	TRPC7-AS2	antisense	0.197672101	0.330494061
512	5362	ENSG00000228391	lincRNA	0.170903193	-0.383585236
513	14432	LRAT	protein_coding	0.173903095	1.00881774
514	4199	CFHR3	protein_coding	-0.186795655	1.229118233
515	15065	ENSG00000248525	sense_overlapping	-0.169609768	-0.674381412
516	14036	TUBB4BP5	processed_pseudogene	0.176760689	1.276597618
517	10624	APOOP2	processed_pseudogene	0.190477532	-1.0971701
518	2517	EPS8L3	protein_coding	0.19931994	4.225902294
519	5311	MIR3124	miRNA	0.188270662	3.328430895
520	14545	SMIM31	protein_coding	0.163626013	2.68027561
521	7118	ENSG00000232597	lincRNA	0.216256689	-1.47824218
522	7528	RAB6C	protein_coding	-0.224401365	-1.042347659
523	7421	MTND4P26	processed_pseudogene	-0.226711955	3.362467809
524	745	Y_RNA	misc_RNA	-0.254271175	-1.374350145
525	16626	PRRC1	protein_coding	-0.140680697	1.683997075
526	8198	LINC01117	lincRNA	0.185390793	-0.357393989
527	8440	ENSG00000280176	TEC	0.150112474	1.003265029
528	1199	ENSG00000233728	antisense	0.247491486	-0.937276665
529	1271	OAZ1P1	processed_pseudogene	0.231989783	0.639055292
530	4281	CSRP1-AS1	antisense	0.201178991	0.091035742
531	15566	RNU6-1296P	snRNA	0.16609058	-0.016924562
532	4419	ENSG00000236942	processed_pseudogene	0.174851326	0.147649139
533	1403	KLF17	protein_coding	0.162123137	3.943223289
534	13820	ATP5F1EP1	processed_pseudogene	0.174375645	-0.943625712
535	7462	RNA5SP102	rRNA_pseudogene	0.165862104	2.550221466
536	5440	ENSG00000244310	lincRNA	0.173446213	2.082057756
537	13892	ENSG00000199894	snoRNA	0.215011253	1.833099408
538	4424	RAB29	protein_coding	0.162432235	2.762928397
539	11103	OR7E97P	unprocessed_pseudogene	0.255897962	-1.028981918
540	10958	PTMAP8	processed_pseudogene	0.181691716	0.597582922
541	2246	ENSG00000225505	processed_pseudogene	0.162605189	0.355171325
542	9509	HDAC11	protein_coding	0.155405536	0.683774308
543	218	ENSG00000284616	lincRNA	0.143057693	8.231890621
544	9960	SOCS5P3	processed_pseudogene	0.176551638	0.56210289
545	3310	KCNN3	protein_coding	0.159274057	-0.582039191
546	12029	ENSG00000251730	snoRNA	-0.135811516	2.85650201
547	15016	ENSG00000248775	processed_pseudogene	0.144536746	2.200392828
548	8326	ZC3H15	protein_coding	0.170220058	2.101756676
549	3927	COP1	protein_coding	0.189936108	1.930269036
550	14854	HSP90AA4P	transcribed_processed_pseudogene	0.174923604	1.44987255
551	5044	EDARADD	protein_coding	0.17469194	-1.099612536
552	7419	MTND3P10	processed_pseudogene	-0.162225405	4.440278819
553	3161	TCHH	protein_coding	0.162273217	0.061998061
554	5001	LNCATV	lincRNA	0.203117064	-1.351631315
555	2083	ST13P20	transcribed_processed_pseudogene	-0.150459118	0.093257051
556	2656	PKMP1	processed_pseudogene	0.168065199	0.393708437
557	4290	IPO9	protein_coding	0.192435752	-0.55745115
558	5554	MYCN	protein_coding	0.21552572	-1.351386815
559	13042	NIPAL1	protein_coding	0.154654076	1.960574806
560	10147	CDHR4	protein_coding	0.175873979	0.127202535
561	12488	ENSG00000250681	lincRNA	0.192087138	2.829015832
562	14835	ENSG00000241011	processed_pseudogene	0.174336153	1.003407544
563	4581	LINC02773	lincRNA	0.169293745	3.396217836
564	4546	ENSG00000261314	sense_overlapping	-0.206476767	4.375185681
565	10301	ENSG00000271976	antisense	0.20196109	1.495468974
566	15530	ENSG00000248240	antisense	0.181819361	-1.306766631
567	607	ENSG00000225478	processed_pseudogene	0.167145553	0.836991655
568	15895	RPL35AP13	processed_pseudogene	0.178903082	-1.293725057
569	3983	NPHS2	protein_coding	0.155688049	1.232725381
570	15834	RNU6-724P	snRNA	0.167501014	1.680884488
571	15078	ENSG00000271998	lincRNA	0.160574638	1.845787171
572	18706	RGL2	protein_coding	0.172938101	-1.180715476
573	13513	ENSG00000251399	lincRNA	0.169298666	1.757276637
574	4471	C4BPAP1	unprocessed_pseudogene	-0.188812824	3.531438969
575	18796	MAPK14	protein_coding	-0.15998926	3.385345982
576	18598	ENSG00000285565	processed_transcript	0.165207971	-0.023523835
577	8209	STUB1P1	processed_pseudogene	0.167150656	-0.410486005
578	398	ENSG00000278852	misc_RNA	0.179923886	0.60306271
579	8186	HOXD1	protein_coding	-0.191393835	3.130457295
580	6894	AQP7B	protein_coding	-0.155644784	6.524834057
581	8226	TTC30B	protein_coding	0.18124825	3.226591855
582	11547	NPM1P29	processed_pseudogene	-0.151301685	3.242358961
583	12275	MUC20-OT1	lincRNA	-0.162216795	4.527512447
584	19002	ENSG00000283573	lincRNA	0.167872018	-0.719758741
585	2172	RNU6-125P	snRNA	0.190327514	-0.327029211
586	6920	MRPS5	protein_coding	0.212576861	-1.287354291
587	5975	LINC01794	lincRNA	-0.181095421	1.797673124
588	10899	LINC02044	lincRNA	0.23096391	-0.090487886
589	5376	RNASEH1-DT	antisense	-0.210529795	-1.266936754
590	759	PITHD1	protein_coding	-0.199624171	-0.141317679
591	18434	ENSG00000237669	unprocessed_pseudogene	0.165091931	1.109289277
592	1997	ENSG00000230863	transcribed_processed_pseudogene	0.181406423	-0.474855131
593	16695	TH2LCRR	antisense	0.179957117	1.26776743
594	6369	ENSG00000225815	lincRNA	0.213755106	-1.217534599
595	3661	UQCRBP2	processed_pseudogene	-0.179772853	3.811364385
596	12890	ENSG00000279386	TEC	0.164662117	1.423899049
597	13955	CIR1P2	processed_pseudogene	0.149226863	1.420416117
598	8248	TTN	protein_coding	0.147875163	4.300717307
599	3815	MIR3119-2	miRNA	0.199539644	2.772607857
600	5663	RNU6-370P	snRNA	-0.204385327	-1.103846941
601	8523	CASP8	protein_coding	0.195831734	-1.354058393
602	7050	MITD1	protein_coding	0.177019607	-1.323739511
603	17764	SEPTIN14P6	transcribed_processed_pseudogene	0.168888893	-0.346092075
604	7418	MTCO3P43	processed_pseudogene	-0.153343715	5.685829895
605	1819	LINC00466	processed_transcript	0.154623462	2.395614108
606	9279	SNED1	protein_coding	0.18767666	0.298403827
607	6232	ENSG00000285611	lincRNA	0.194292379	2.705432937
608	12622	ENSG00000219492	unprocessed_pseudogene	-0.164278168	6.079467725
609	10115	LAMB2P1	unprocessed_pseudogene	-0.169742192	5.056170638
610	10980	CD80	protein_coding	0.180115407	2.805982739
611	12113	ENSG00000283149	protein_coding	0.161607819	-0.961256005
612	10937	ZBTB20-AS2	lincRNA	0.206140217	1.773494363
613	16526	RNA5SP190	rRNA_pseudogene	0.202203138	2.545988971
614	3397	PMF1	protein_coding	-0.152884437	8.675055056
615	14150	LINC02462	lincRNA	0.1697433	3.114514502
616	13671	ENSG00000251401	processed_pseudogene	0.175133886	1.863678853
617	11804	LINC01997	lincRNA	0.211886621	-1.170873526
618	122	ENSG00000215014	processed_transcript	0.230540949	-0.480781579
619	15361	ADAMTS12	protein_coding	0.154966364	0.820185422
620	3568	NHLH1	protein_coding	0.202643538	0.208382206
621	2164	PKN2-AS1	antisense	0.143847823	5.105077363
622	9263	DUSP28	protein_coding	0.174909599	1.108846179
623	17346	ENSG00000254373	processed_pseudogene	0.165654035	0.738374646
624	3965	ANGPTL1	protein_coding	0.146503437	1.987325343
625	6653	ENSG00000228272	lincRNA	-0.146342917	4.142073564
626	11729	B3GAT3P1	processed_pseudogene	0.165611399	1.187155801
627	16583	ENSG00000250438	lincRNA	-0.157158179	4.385918026
628	5304	OR14I1	protein_coding	-0.15600679	3.405291469
629	12855	ENSG00000251434	lincRNA	0.17402971	-0.336125761
630	12393	ZNF721	protein_coding	0.19978127	-1.186420558
631	9558	BTD	protein_coding	-0.253341196	-1.422687573
632	13153	EXOC1L	protein_coding	-0.177596051	-1.105966237
633	17787	MIR6720	miRNA	0.400825143	-0.169916816
634	6073	LINC01118	sense_overlapping	0.157560562	-0.760302273
635	7782	ZEB2	protein_coding	0.151526777	2.34665187
636	16495	RPS17P2	processed_pseudogene	0.181345007	-1.173652987
637	6444	RPL39P15	processed_pseudogene	-0.146909945	4.799816466
638	9990	Y_RNA	misc_RNA	0.189615532	-1.432579135
639	18500	MUCL3	protein_coding	-0.164543452	5.455088041
640	13361	AMTN	protein_coding	0.168430747	-0.016750243
641	544	SZRD1	protein_coding	0.207539882	1.491247622
642	7193	ACTP1	processed_pseudogene	0.190191084	0.761909789
643	18173	H3P26	unprocessed_pseudogene	0.183586655	1.715355316
644	2111	ENSG00000285374	lincRNA	-0.158100276	5.342959436
645	2094	ENSG00000285201	lincRNA	0.137731615	3.937435062
646	1366	C1orf210	protein_coding	0.164835165	3.853304308
647	9107	CHRNG	protein_coding	0.246434419	-1.165959377
648	13744	C4orf17	protein_coding	0.156357058	1.929238281
649	7010	IGKV2OR2-10	IG_V_pseudogene	0.176398135	2.089631467
650	17460	NPM1	protein_coding	-0.172350401	-0.666297133
651	15432	GDNF	protein_coding	0.162685331	2.205019629
652	6096	ENSG00000230979	processed_pseudogene	0.178478456	-1.341953654
653	6536	KRT18P26	processed_pseudogene	-0.172998906	0.311441376
654	8416	ENSG00000252517	snoRNA	0.23264904	-1.691143541
655	10283	ENSG00000279144	TEC	0.193333983	0.865843114
656	16929	CD14	protein_coding	0.228297881	0.264208998
657	167	ENSG00000228037	lincRNA	0.13357122	7.958583845
658	12852	ENSG00000249678	antisense	0.221250599	0.05319218
659	8766	ENSG00000216721	processed_pseudogene	0.171485846	-0.710796212
660	17994	PHACTR1	protein_coding	0.17576639	0.930919576
661	12222	ENSG00000238043	lincRNA	-0.157667116	4.476719271
662	1635	ZYG11A	protein_coding	0.173341421	0.841037015
663	16625	HNRNPKP1	processed_pseudogene	-0.191290012	0.172774687
664	1013	FABP3	protein_coding	0.139891054	9.022061224
665	8069	NSA2P5	processed_pseudogene	0.166293789	1.252159561
666	4082	ENSG00000285847	lincRNA	-0.158582814	1.279362232
667	9833	WDR48	protein_coding	0.174372456	-0.175350279
668	591	MIR3972	miRNA	0.184503271	-0.300489521
669	10239	ENSG00000173366	protein_coding	0.142693459	0.792152282
670	5116	RPL6P3	processed_pseudogene	0.172718603	1.403378093
671	12616	USP17L27	protein_coding	-0.199798518	-1.140988365
672	13384	HNRNPA1P67	processed_pseudogene	-0.187942554	5.206864126
673	8816	HMGB1P9	processed_pseudogene	-0.188009064	1.080842464
674	8528	Y_RNA	misc_RNA	0.17855316	10.21034306
675	17804	MIR4645	miRNA	-0.159332957	6.400227376
676	8873	ABCB6	protein_coding	0.164516699	0.235157616
677	16409	TSLP	protein_coding	0.157765896	1.310573326
678	6231	RNA5SP94	rRNA_pseudogene	0.129813209	5.499159458
679	16117	EDIL3-DT	antisense	-0.174423955	0.235789093
680	1886	DNAI4	protein_coding	0.213614649	-1.66680755
681	1624	ENSG00000272371	lincRNA	0.16641664	2.519321442
682	19003	LINC02537	lincRNA	0.163726778	-0.723365575
683	12669	MIR572	miRNA	0.148779348	2.080239449
684	7891	ENSG00000230991	lincRNA	0.187520821	3.766988
685	18699	VPS52	protein_coding	0.160799914	4.984642691
686	9364	BHLHE40-AS1	antisense	0.168659532	-1.209945844
687	3016	LINC00869	transcribed_unprocessed_pseudogene	0.238246231	-0.145763988
688	17721	HEIH	TEC	0.149205003	4.4299446
689	11405	CLSTN2-AS1	antisense	0.147260815	3.176603942
690	9470	VGLL4	protein_coding	0.162324052	0.461472578
691	17654	ENSG00000213328	processed_pseudogene	0.151089279	3.286915239
692	11008	ENSG00000244441	processed_pseudogene	0.196871659	0.632185073
693	11783	LINC01327	lincRNA	-0.157120787	7.707792162
694	15557	PARP8	protein_coding	-0.162661007	2.180967009
695	12538	PPP2R2C	protein_coding	0.176446959	-1.323725703
696	1890	C1orf141	protein_coding	0.246066022	-1.679342171
697	5229	VN1R5	polymorphic_pseudogene	-0.155404435	5.362617894
698	18743	SMIM29	protein_coding	0.144604376	1.961826882
699	4185	LINC01031	lincRNA	0.155478055	-0.713934434
700	563	RNU1-3	snRNA	-0.155380168	8.678246116
701	17768	ENSG00000205653	lincRNA	0.179607161	-1.456535047
702	1233	EIF1P2	processed_pseudogene	0.162901204	-1.221063993
703	325	ENSG00000233268	processed_pseudogene	0.181511847	-1.113168516
704	2301	SLC44A3	protein_coding	0.181017535	-0.485390492
705	17815	FAM136BP	processed_pseudogene	-0.148088605	6.245644191
706	8451	ENSG00000202434	snoRNA	0.154611787	0.749608907
707	8182	HOXD4	protein_coding	0.140187957	1.022402574
708	10999	Y_RNA	misc_RNA	0.194147008	-0.069368426
709	2817	ENSG00000264145	processed_pseudogene	0.145587758	1.054567141
710	10818	IFT57	protein_coding	0.153078847	7.496747818
711	12646	RNA5SP154	rRNA_pseudogene	-0.160244834	6.318512039
712	3130	RNU6-1062P	snRNA	0.201679732	-0.887119834
713	10001	CCR5	protein_coding	0.181328888	-1.418171361
714	1888	MIER1	protein_coding	0.19583594	-0.103737056
715	14153	ENSG00000251228	processed_pseudogene	0.163672233	0.166523754
716	7027	TMEM131	protein_coding	0.207025556	-1.619841012
717	14443	MAP9	protein_coding	0.170301133	2.514245627
718	10336	Y_RNA	misc_RNA	0.178289233	0.711487072
719	18305	ZSCAN16-AS1	antisense	0.139920237	2.380931576
720	17637	COL23A1	protein_coding	0.137018913	1.566658164
721	6440	LINC01816	lincRNA	0.152914197	1.579509962
722	17788	RN7SL352P	misc_RNA	0.179116266	-0.119392323
723	1729	PIGQP1	transcribed_unprocessed_pseudogene	-0.156099851	6.261294013
724	4676	RN7SL464P	misc_RNA	0.167512306	-0.73146858
725	9993	XCR1	protein_coding	0.162855236	-0.281879745
726	1492	KNCN	protein_coding	0.171682685	0.919461822
727	14431	FGG	protein_coding	0.143764328	2.508038473
728	14732	ENSG00000272784	lincRNA	0.209884947	3.328608484
729	18405	ENSG00000272236	lincRNA	0.227318367	1.042742834
730	6453	ADD2	protein_coding	-0.159841978	3.618558609
731	4645	RIMKLBP2	processed_pseudogene	0.163347954	7.28265224
732	3317	SHC1	protein_coding	0.164237777	-0.37403319
733	4806	LINC01641	lincRNA	-0.143565121	6.959932443
734	14861	MLLT10P2	processed_pseudogene	0.224794047	-1.042402525
735	10231	RPL29	protein_coding	0.164575191	0.900715793
736	12631	OR7E83P	unprocessed_pseudogene	-0.177227566	3.761515683
737	9727	KRT18P15	processed_pseudogene	-0.150129402	3.939070457
738	18135	GMNN	protein_coding	0.149083872	3.406198328
739	14781	HELT	protein_coding	-0.160296661	-1.242752385
740	12079	EPHB3	protein_coding	0.152956535	2.612330114
741	6908	MTCO3P45	processed_pseudogene	-0.149073143	3.923260326
742	16982	PCDHB16	protein_coding	0.148341669	2.617662055
743	14403	NSA2P6	processed_pseudogene	-0.183184629	-1.326879402
744	1448	MUTYH	protein_coding	0.147302639	3.158189859
745	8064	PTCHD3P2	processed_pseudogene	-0.219451762	7.624752554
746	17349	ZBED8	protein_coding	0.160358893	3.333428171
747	5587	RNU6-1215P	snRNA	0.195250926	1.529490389
748	18777	MIR7111	miRNA	0.131303205	3.694542857
749	18678	ENSG00000263756	antisense	0.159361923	-0.840098414
750	2975	ENSG00000228626	unprocessed_pseudogene	-0.162578399	3.98629424
751	10543	EVA1CP5	unprocessed_pseudogene	0.187158026	-1.492808401
752	12229	RN7SL215P	misc_RNA	0.195324142	-1.26341666
753	6958	ENSG00000235584	lincRNA	0.179722858	1.184706299
754	6329	LGALSL-DT	bidirectional_promoter_lncRNA	0.141846277	3.276141106
755	17490	ATP6V0E1	protein_coding	0.145936314	-0.566564808
756	9592	BALR6	lincRNA	-0.16692134	6.051459314
757	16717	ENSG00000248648	processed_pseudogene	0.152638989	1.889651904
758	17152	GRPEL2-AS1	antisense	-0.159415108	4.402378573
759	1086	AZIN2	protein_coding	0.134933293	6.16198199
760	4220	C1orf53	protein_coding	0.160163421	1.329184952
761	1060	BSDC1	protein_coding	0.134799505	4.231381533
762	5858	BIRC6-AS1	antisense	-0.14441644	2.313454584
763	10036	PTPN23	protein_coding	0.166723138	0.689954935
764	764	CNR2	protein_coding	-0.156026864	7.124884423
765	8039	PHF5GP	processed_pseudogene	0.166419978	-1.232915834
766	1514	MTND1P34	transcribed_processed_pseudogene	-0.17317526	7.480081811
767	4975	ENSG00000231272	sense_intronic	0.259581161	-0.41978775
768	309	ENSG00000252404	scaRNA	-0.151568401	4.087588358
769	9167	HSPE1P9	unprocessed_pseudogene	0.170953616	3.628674413
770	8278	LINC01934	lincRNA	0.150295767	3.538619679
771	17157	ENSG00000275871	lincRNA	-0.146776154	3.669922877
772	13720	ENSG00000251523	antisense	0.141290281	2.992857214
773	11300	RNA5SP140	rRNA_pseudogene	0.211179737	0.046372489
774	3049	LINC02988	lincRNA	0.130745644	1.354473581
775	10833	MORC1-AS1	antisense	-0.14761481	3.035197885
776	15575	ENSG00000279470	TEC	0.141317908	2.796070768
